SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
C1=NNC2C1=C(OC(=O)C)C=CC=2CC[NH3+];4/000000050;InChI=1S/C11H13N3O2/c1-7(15)16-10-3-2-8(4-5-12)11-9(10)6-13-14-11/h2-3,6H,4-5,12H2,1H3,(H,13,14)/p+1;C11H14N3O2;220;1.21;3.02;-1.69;3.58;-60
OC(=O)C1=CN=C(C=C1F)C1=CCON1;4/000000072;InChI=1S/C9H7FN2O3/c10-6-3-8(7-1-2-15-12-7)11-4-5(6)9(13)14/h1,3-4,12H,2H2,(H,13,14);C9H7N2O3F;210;1.16;3.09;-3.81;15.50;-120
OC1=CC(/C=C/[C@H](CCl)NCCN)=C2C(=C1)NN=C2;4/000000028;InChI=1S/C13H17ClN4O/c14-7-10(16-4-3-15)2-1-9-5-11(19)6-13-12(9)8-17-18-13/h1-2,5-6,8,10,16,19H,3-4,7,15H2,(H,17,18)/b2-1+/t10-/m1/s1;C13H17N4OCl;280;1.95;3.69;-3.58;3.58;-190
C#CC1C=CC(=C2C=1C=NN2)[C@@H](C1=CN=CN1)F;4/000000008;InChI=1S/C13H9FN4/c1-2-8-3-4-9(13-10(8)5-17-18-13)12(14)11-6-15-7-16-11/h1,3-7,12H,(H,15,16)(H,17,18)/t12-/m0/s1;C13H9N4F;240;2.41;3.50;-4.92;21.80;-190
OC1=CC(/C=C/CNCCN)=C2C(=C1)NN=C2;4/000000097;InChI=1S/C12H16N4O/c13-3-5-14-4-1-2-9-6-10(17)7-12-11(9)8-15-16-12/h1-2,6-8,14,17H,3-5,13H2,(H,15,16)/b2-1+;C12H16N4O;232;1.08;3.11;-4.60;3.58;-40
C(=C)CC1=CC=C2C(=C1C(=O)[O-])NN=C2;4/000000044;InChI=1S/C11H10N2O2/c1-2-3-7-4-5-8-6-12-13-10(8)9(7)11(14)15/h2,4-6H,1,3H2,(H,12,13)(H,14,15)/p-1;C11H9N2O2;201;1.98;3.09;-3.30;3.58;-40
O[C@H](C1=CNC2=C1C=CC=N2)C1=NNC=N1;4/000000074;InChI=1S/C10H9N5O/c16-8(10-13-5-14-15-10)7-4-12-9-6(7)2-1-3-11-9/h1-5,8,16H,(H,11,12)(H,13,14,15)/t8-/m1/s1;C10H9N5O;215;0.57;3.15;-6.46;2.22;-190
OC1N=CC=CC=1[C@@H](CC(=O)NCC)N;4/000000148;InChI=1S/C10H15N3O2/c1-2-12-9(14)6-8(11)7-4-3-5-13-10(7)15/h3-5,8H,2,6,11H2,1H3,(H,12,14)(H,13,15)/t8-/m1/s1;C10H15N3O2;209;0.07;3.07;-6.37;2.22;-170
O[C@@H](C1=CCC1)C1C=CC=C2C=1NN=C2;4/000000057;InChI=1S/C12H12N2O/c15-12(8-3-1-4-8)10-6-2-5-9-7-13-14-11(9)10/h2-3,5-7,12,15H,1,4H2,(H,13,14)/t12-/m0/s1;C12H12N2O;200;1.43;3.10;-2.14;3.58;-190
O[C@H](C1=CC=C(C(=C1)Br)C(=O)[O-])C1=NNC=N1;4/000000079;InChI=1S/C10H8BrN3O3/c11-7-3-5(1-2-6(7)10(16)17)8(15)9-12-4-13-14-9/h1-4,8,15H,(H,16,17)(H,12,13,14)/p-1/t8-/m1/s1;C10H7N3O3Br;297;1.00;3.19;-6.44;18.00;-150
[O-]C(=O)C1=C2NN=CC2=CC=C1CCC;4/000000049;InChI=1S/C11H12N2O2/c1-2-3-7-4-5-8-6-12-13-10(8)9(7)11(14)15/h4-6H,2-3H2,1H3,(H,12,13)(H,14,15)/p-1;C11H11N2O2;203;2.16;3.07;-2.29;3.58;-60
OC(=O)/C(=C/CCC[NH3+])/C1=CC=C(C(=C1)O)Cl;4/000000107;InChI=1S/C12H14ClNO3/c13-10-5-4-8(7-11(10)15)9(12(16)17)3-1-2-6-14/h3-5,7,15H,1-2,6,14H2,(H,16,17)/p+1/b9-3+;C12H15NO3Cl;256;2.01;3.41;-3.72;2.22;0
OC(/C=C/CC1=CC=C2C(=C1)NN=C2)(F)F;4/000000095;InChI=1S/C11H10F2N2O/c12-11(13,16)5-1-2-8-3-4-9-7-14-15-10(9)6-8/h1,3-7,16H,2H2,(H,14,15)/b5-1+;C11H10N2OF2;224;2.41;3.13;-3.55;2.22;-190
OC(=O)/C(=C/CCC[NH3+])/C1=CC=C(C(=C1)O)Cl;4/000000105;InChI=1S/C12H14ClNO3/c13-10-5-4-8(7-11(10)15)9(12(16)17)3-1-2-6-14/h3-5,7,15H,1-2,6,14H2,(H,16,17)/p+1/b9-3+;C12H15NO3Cl;256;2.01;3.45;-3.30;2.22;0
OC1N=CC(=CC=1NC(N)=N)C1=NON=C1;4/000000133;InChI=1S/C8H8N6O2/c9-8(10)13-5-1-4(2-11-7(5)15)6-3-12-16-14-6/h1-3H,(H,11,15)(H4,9,10,13);C8H8N6O2;220;0.74;3.18;-5.48;18.50;-120
OC1=CC(/C=C/CNCCN)=C2C(=C1)NN=C2;4/000000022;InChI=1S/C12H16N4O/c13-3-5-14-4-1-2-9-6-10(17)7-12-11(9)8-15-16-12/h1-2,6-8,14,17H,3-5,13H2,(H,15,16)/b2-1+;C12H16N4O;232;1.08;3.11;-4.60;3.58;-40
OC1=C(C=NN1)/C=C/CC1C=C2NN=CC2=C(C=1)CCl;4/000000087;InChI=1S/C14H13ClN4O/c15-6-11-4-9(5-13-12(11)8-17-18-13)2-1-3-10-7-16-19-14(10)20/h1,3-5,7-8H,2,6H2,(H,17,18)(H2,16,19,20)/b3-1+;C14H13N4OCl;288;3.74;3.77;-3.06;3.70;-60
C1=NNC2C1=C(OC(=O)C)C=CC=2CC[NH3+];4/000000082;InChI=1S/C11H13N3O2/c1-7(15)16-10-3-2-8(4-5-12)11-9(10)6-13-14-11/h2-3,6H,4-5,12H2,1H3,(H,13,14)/p+1;C11H14N3O2;220;1.21;3.40;-2.29;3.58;-60
OC[C@@H]1C(=CC1)CC1C=CC=C2C=1NN=C2;4/000000084;InChI=1S/C13H14N2O/c16-8-12-5-4-9(12)6-10-2-1-3-11-7-14-15-13(10)11/h1-4,7,12,16H,5-6,8H2,(H,14,15)/t12-/m1/s1;C13H14N2O;214;1.58;3.12;-1.86;2.22;-190
N1N=CC2C1=CC(=CC=2OC)C/C=C/CN;4/000000024;InChI=1S/C12H15N3O/c1-16-12-7-9(4-2-3-5-13)6-11-10(12)8-14-15-11/h2-3,6-8H,4-5,13H2,1H3,(H,14,15)/b3-2+;C12H15N3O;217;1.93;3.39;-3.60;3.58;-60
N1N=CC2C1=CC(=CC=2OC)C/C=C/CN;4/000000045;InChI=1S/C12H15N3O/c1-16-12-7-9(4-2-3-5-13)6-11-10(12)8-14-15-11/h2-3,6-8H,4-5,13H2,1H3,(H,14,15)/b3-2+;C12H15N3O;217;1.93;3.39;-3.60;3.58;-60
OC1N=CC=CC=1NC(=O)NCC1=CCCC1;4/000000138;InChI=1S/C12H15N3O2/c16-11-10(6-3-7-13-11)15-12(17)14-8-9-4-1-2-5-9/h3-4,6-7H,1-2,5,8H2,(H,13,16)(H2,14,15,17);C12H15N3O2;233;0.57;3.11;-3.61;3.58;0
OC(/C=C/CC1=CC=C2C(=C1)NN=C2)(F)F;4/000000083;InChI=1S/C11H10F2N2O/c12-11(13,16)5-1-2-8-3-4-9-7-14-15-10(9)6-8/h1,3-7,16H,2H2,(H,14,15)/b5-1+;C11H10N2OF2;224;2.41;3.33;-3.34;2.22;-190
N1N=CC2C1=CC(=CC=2OC)C/C=C/CN;4/000000025;InChI=1S/C12H15N3O/c1-16-12-7-9(4-2-3-5-13)6-11-10(12)8-14-15-11/h2-3,6-8H,4-5,13H2,1H3,(H,14,15)/b3-2+;C12H15N3O;217;1.93;3.39;-4.01;3.58;-60
OC(=O)/C=C/[C@@H](CC)C(=O)NC1=CNN=C1;4/000000135;InChI=1S/C10H13N3O3/c1-2-7(3-4-9(14)15)10(16)13-8-5-11-12-6-8/h3-7H,2H2,1H3,(H,11,12)(H,13,16)(H,14,15)/b4-3+/t7-/m1/s1;C10H13N3O3;223;0.75;3.12;-6.83;3.58;-170
NC1=CC=C(C(=C1)Cl)OC/C=C\[C@H]1[N]C(=[NH2])N(CC1)C;4/000000109;InChI=1S/C14H19ClN4O/c1-19-7-6-11(18-14(19)17)3-2-8-20-13-5-4-10(16)9-12(13)15/h2-5,9,11H,6-8,16-17H2,1H3/b3-2-/t11-/m1/s1;C14H19N4OCl;294;1.80;3.78;-7.70;5.09;-170
OC(=O)C/C=C/C1C=CC=C(C=1Cl)O;4/000000035;InChI=1S/C10H9ClO3/c11-10-7(3-1-5-8(10)12)4-2-6-9(13)14/h1-5,12H,6H2,(H,13,14)/b4-2+;C10H9O3Cl;212;2.27;3.01;-2.70;2.22;0
OC(=O)C/C=C/C1C=CC=C(C=1Cl)O;4/000000102;InChI=1S/C10H9ClO3/c11-10-7(3-1-5-8(10)12)4-2-6-9(13)14/h1-5,12H,6H2,(H,13,14)/b4-2+;C10H9O3Cl;212;2.27;3.01;-2.70;2.22;0
C1=NNC2C1=C(OC(=O)C)C=CC=2CC[NH3+];4/000000021;InChI=1S/C11H13N3O2/c1-7(15)16-10-3-2-8(4-5-12)11-9(10)6-13-14-11/h2-3,6H,4-5,12H2,1H3,(H,13,14)/p+1;C11H14N3O2;220;1.21;3.02;-1.69;3.58;-60
OC(=O)C/C=C/C1C=CC=C(C=1Cl)O;4/000000063;InChI=1S/C10H9ClO3/c11-10-7(3-1-5-8(10)12)4-2-6-9(13)14/h1-5,12H,6H2,(H,13,14)/b4-2+;C10H9O3Cl;212;2.27;3.01;-2.70;2.22;0
OC1N=CC(=CC=1)NC(=C)C1C=CC=CC=1;4/000000130;InChI=1S/C13H12N2O/c1-10(11-5-3-2-4-6-11)15-12-7-8-13(16)14-9-12/h2-9,15H,1H2,(H,14,16);C13H12N2O;212;3.14;3.82;-7.61;2.22;0
C1=CC(=C2C(=C1)C=NN2)[C@@H](C1=C(N=CN1)CCCl)F;4/000000006;InChI=1S/C13H12ClFN4/c14-5-4-10-13(17-7-16-10)11(15)9-3-1-2-8-6-18-19-12(8)9/h1-3,6-7,11H,4-5H2,(H,16,17)(H,18,19)/t11-/m0/s1;C13H12N4FCl;278;3.06;3.53;-2.44;20.70;-190
OC(=O)C1=NC=C(N=C1)[C@H](C1=C(O)N=CC=C1)F;4/000000143;InChI=1S/C11H8FN3O3/c12-9(6-2-1-3-13-10(6)16)7-4-15-8(5-14-7)11(17)18/h1-5,9H,(H,13,16)(H,17,18)/t9-/m0/s1;C11H8N3O3F;249;0.20;3.39;-2.56;15.50;-150
OC(=O)C1=CN=C(C=C1F)C1=CCON1;4/000000071;InChI=1S/C9H7FN2O3/c10-6-3-8(7-1-2-15-12-7)11-4-5(6)9(13)14/h1,3-4,12H,2H2,(H,13,14);C9H7N2O3F;210;1.16;3.15;-3.52;15.50;-120
OC(=O)C1=CN=C(C=C1F)C1=CCON1;4/000000070;InChI=1S/C9H7FN2O3/c10-6-3-8(7-1-2-15-12-7)11-4-5(6)9(13)14/h1,3-4,12H,2H2,(H,13,14);C9H7N2O3F;210;1.16;3.06;-3.87;15.50;-120
OC1N=CC=CC=1[C@@H](CC(=O)NCC)N;4/000000149;InChI=1S/C10H15N3O2/c1-2-12-9(14)6-8(11)7-4-3-5-13-10(7)15/h3-5,8H,2,6,11H2,1H3,(H,12,14)(H,13,15)/t8-/m1/s1;C10H15N3O2;209;0.07;3.24;-6.43;2.22;-170
C1=CC(=C2C(=C1)C=NN2)[C@@H](C1=C(N=CN1)CCCl)F;4/000000004;InChI=1S/C13H12ClFN4/c14-5-4-10-13(17-7-16-10)11(15)9-3-1-2-8-6-18-19-12(8)9/h1-3,6-7,11H,4-5H2,(H,16,17)(H,18,19)/t11-/m0/s1;C13H12N4FCl;278;3.06;3.52;-3.44;20.70;-190
O=C([C@H]1NC(=[NH2])[N]CC1)NC1=CC=CC=C1;4/000000066;InChI=1S/C11H14N4O/c12-11-13-7-6-9(15-11)10(16)14-8-4-2-1-3-5-8/h1-5,9,15H,6-7,12H2,(H,14,16)/t9-/m0/s1;C11H14N4O;218;0.08;3.28;-2.95;2.22;-150
NCC1=C2NN=CC2=CC=C1C/C=C/CC;4/000000009;InChI=1S/C13H17N3/c1-2-3-4-5-10-6-7-11-9-15-16-13(11)12(10)8-14/h3-4,6-7,9H,2,5,8,14H2,1H3,(H,15,16)/b4-3+;C13H17N3;215;2.50;3.07;-4.80;13.80;-60
OC1N=CC(=CC=1NC(=O)N)C1=NON=C1;4/000000142;InChI=1S/C8H7N5O3/c9-8(15)12-5-1-4(2-10-7(5)14)6-3-11-16-13-6/h1-3H,(H,10,14)(H3,9,12,15);C8H7N5O3;221;0.41;3.08;-6.65;18.60;-120
OC1N=CC(=CC=1NC(=O)N)C1=NON=C1;4/000000140;InChI=1S/C8H7N5O3/c9-8(15)12-5-1-4(2-10-7(5)14)6-3-11-16-13-6/h1-3H,(H,10,14)(H3,9,12,15);C8H7N5O3;221;0.41;3.21;-6.16;18.60;-120
OC1=C(C=NN1)/C=C/CC1C=C2NN=CC2=C(C=1)CCl;4/000000027;InChI=1S/C14H13ClN4O/c15-6-11-4-9(5-13-12(11)8-17-18-13)2-1-3-10-7-16-19-14(10)20/h1,3-5,7-8H,2,6H2,(H,17,18)(H2,16,19,20)/b3-1+;C14H13N4OCl;288;3.74;3.66;-5.41;3.70;-80
OC1N=CC=CC=1C(=O)C1=NC=C2C(=N1)NC=C2;4/000000128;InChI=1S/C12H8N4O2/c17-9(8-2-1-4-14-12(8)18)11-15-6-7-3-5-13-10(7)16-11/h1-6H,(H,14,18)(H,13,15,16);C12H8N4O2;240;1.32;3.66;-3.03;2.22;-40
OC(=O)/C=C/[C@@H](CC)C(=O)NC1=CNN=C1;4/000000136;InChI=1S/C10H13N3O3/c1-2-7(3-4-9(14)15)10(16)13-8-5-11-12-6-8/h3-7H,2H2,1H3,(H,11,12)(H,13,16)(H,14,15)/b4-3+/t7-/m1/s1;C10H13N3O3;223;0.75;3.05;-6.93;3.58;-170
C1=CC(=C2C(=C1)C=NN2)[C@@H](C1=C(N=CN1)CCCl)F;4/000000003;InChI=1S/C13H12ClFN4/c14-5-4-10-13(17-7-16-10)11(15)9-3-1-2-8-6-18-19-12(8)9/h1-3,6-7,11H,4-5H2,(H,16,17)(H,18,19)/t11-/m0/s1;C13H12N4FCl;278;3.06;3.47;-4.20;20.70;-190
OC1N=CC=CC=1C(=O)[C@@H]1NCCC1;4/000000124;InChI=1S/C10H12N2O2/c13-9(8-4-2-5-11-8)7-3-1-6-12-10(7)14/h1,3,6,8,11H,2,4-5H2,(H,12,14)/t8-/m1/s1;C10H12N2O2;192;0.83;3.27;-3.33;2.22;-150
OC1=NOC=C1CC[C@H]1NC(=[NH2])[N]CC1;4/000000114;InChI=1S/C9H14N4O2/c10-9-11-4-3-7(12-9)2-1-6-5-15-13-8(6)14/h5,7,12H,1-4,10H2,(H,13,14)/t7-/m1/s1;C9H14N4O2;210;0.06;3.24;-1.68;2.22;-150
C1=NNC2C1=C(OC(=O)C)C=CC=2CC[NH3+];4/000000040;InChI=1S/C11H13N3O2/c1-7(15)16-10-3-2-8(4-5-12)11-9(10)6-13-14-11/h2-3,6H,4-5,12H2,1H3,(H,13,14)/p+1;C11H14N3O2;220;1.21;3.47;-2.23;3.58;-60
C(=C)CC1=CC=C2C(=C1C(=O)[O-])NN=C2;4/000000023;InChI=1S/C11H10N2O2/c1-2-3-7-4-5-8-6-12-13-10(8)9(7)11(14)15/h2,4-6H,1,3H2,(H,12,13)(H,14,15)/p-1;C11H9N2O2;201;1.98;3.09;-3.30;3.58;-40
OC1N=CC(=CC=1NC(=O)N)C1=NON=C1;4/000000141;InChI=1S/C8H7N5O3/c9-8(15)12-5-1-4(2-10-7(5)14)6-3-11-16-13-6/h1-3H,(H,10,14)(H3,9,12,15);C8H7N5O3;221;0.41;3.07;-6.34;18.60;-120
OC(/C=C/CC1=CC=C2C(=C1)NN=C2)(F)F;4/000000051;InChI=1S/C11H10F2N2O/c12-11(13,16)5-1-2-8-3-4-9-7-14-15-10(9)6-8/h1,3-7,16H,2H2,(H,14,15)/b5-1+;C11H10N2OF2;224;2.41;3.02;-3.64;2.22;-190
O=C([C@H]1NC(=[NH2])[N]CC1)NC1=CC=CC=C1;4/000000038;InChI=1S/C11H14N4O/c12-11-13-7-6-9(15-11)10(16)14-8-4-2-1-3-5-8/h1-5,9,15H,6-7,12H2,(H,14,16)/t9-/m0/s1;C11H14N4O;218;0.08;3.28;-2.95;2.22;-150
OC(/C=C/CC1=CC=C2C(=C1)NN=C2)(F)F;4/000000090;InChI=1S/C11H10F2N2O/c12-11(13,16)5-1-2-8-3-4-9-7-14-15-10(9)6-8/h1,3-7,16H,2H2,(H,14,15)/b5-1+;C11H10N2OF2;224;2.41;3.29;-3.86;2.22;-190
OC[C@@H]1C(=CC1)CC1C=CC=C2C=1NN=C2;4/000000060;InChI=1S/C13H14N2O/c16-8-12-5-4-9(12)6-10-2-1-3-11-7-14-15-13(10)11/h1-4,7,12,16H,5-6,8H2,(H,14,15)/t12-/m1/s1;C13H14N2O;214;1.58;3.07;-1.64;2.22;-190
OC(=O)/C=C/CCC1=NC2=C(N1)N=CC=C2;4/000000122;InChI=1S/C11H11N3O2/c15-10(16)6-2-1-5-9-13-8-4-3-7-12-11(8)14-9/h2-4,6-7H,1,5H2,(H,15,16)(H,12,13,14)/b6-2+;C11H11N3O2;217;1.00;3.01;-10.12;4.81;-100
C(=C\C1=NNN=N1)/CC1C=C2NN=CC2=CC=1I;4/000000099;InChI=1S/C11H9IN6/c12-9-4-8-6-13-14-10(8)5-7(9)2-1-3-11-15-17-18-16-11/h1,3-6H,2H2,(H,13,14)(H,15,16,17,18)/b3-1+;C11H9N6I;352;4.02;3.41;-5.93;2.22;-80
[O-]C(=O)C1=C2NN=CC2=CC=C1CCC;4/000000020;InChI=1S/C11H12N2O2/c1-2-3-7-4-5-8-6-12-13-10(8)9(7)11(14)15/h4-6H,2-3H2,1H3,(H,12,13)(H,14,15)/p-1;C11H11N2O2;203;2.16;3.07;-2.29;3.58;-60
O[C@H](C1=CC=C2C(=C1)CNC2)C1=NNC=N1;4/000000078;InChI=1S/C11H12N4O/c16-10(11-13-6-14-15-11)7-1-2-8-4-12-5-9(8)3-7/h1-3,6,10,12,16H,4-5H2,(H,13,14,15)/t10-/m1/s1;C11H12N4O;216;0.22;3.17;-6.39;15.30;-190
OC1=CC(/C=C/[C@H](CCl)NCCN)=C2C(=C1)NN=C2;4/000000030;InChI=1S/C13H17ClN4O/c14-7-10(16-4-3-15)2-1-9-5-11(19)6-13-12(9)8-17-18-13/h1-2,5-6,8,10,16,19H,3-4,7,15H2,(H,17,18)/b2-1+/t10-/m1/s1;C13H17N4OCl;280;1.95;3.78;-2.88;3.58;-190
OC(=O)C/C=C/C1C=CC=C(C=1Cl)O;4/000000064;InChI=1S/C10H9ClO3/c11-10-7(3-1-5-8(10)12)4-2-6-9(13)14/h1-5,12H,6H2,(H,13,14)/b4-2+;C10H9O3Cl;212;2.27;3.01;-2.70;2.22;0
OC(=O)/C=C(\CC1=CC(Br)=CN=C1N)/C1=CCNC1;4/000000119;InChI=1S/C13H14BrN3O2/c14-11-4-10(13(15)17-7-11)3-9(5-12(18)19)8-1-2-16-6-8/h1,4-5,7,16H,2-3,6H2,(H2,15,17)(H,18,19)/b9-5+;C13H14N3O2Br;324;0.82;3.49;-8.02;18.10;0
C1=CC(=C2C(=C1)C=NN2)[C@@H](C1=C(N=CN1)CCCl)F;4/000000007;InChI=1S/C13H12ClFN4/c14-5-4-10-13(17-7-16-10)11(15)9-3-1-2-8-6-18-19-12(8)9/h1-3,6-7,11H,4-5H2,(H,16,17)(H,18,19)/t11-/m0/s1;C13H12N4FCl;278;3.06;3.60;-1.86;20.70;-190
C1=NNC2C1=C(OC(=O)C)C=CC=2CC[NH3+];4/000000080;InChI=1S/C11H13N3O2/c1-7(15)16-10-3-2-8(4-5-12)11-9(10)6-13-14-11/h2-3,6H,4-5,12H2,1H3,(H,13,14)/p+1;C11H14N3O2;220;1.21;3.47;-2.23;3.58;-60
OC(/C=C/CC1=CC=C2C(=C1)NN=C2)(F)F;4/000000034;InChI=1S/C11H10F2N2O/c12-11(13,16)5-1-2-8-3-4-9-7-14-15-10(9)6-8/h1,3-7,16H,2H2,(H,14,15)/b5-1+;C11H10N2OF2;224;2.41;3.02;-3.64;2.22;-190
OC[C@@H]1C(=CC1)CC1C=CC=C2C=1NN=C2;4/000000092;InChI=1S/C13H14N2O/c16-8-12-5-4-9(12)6-10-2-1-3-11-7-14-15-13(10)11/h1-4,7,12,16H,5-6,8H2,(H,14,15)/t12-/m1/s1;C13H14N2O;214;1.58;3.04;-1.18;2.22;-190
O=C([C@H]1NC(=[NH2])[N]CC1)NC1=CC=CC=C1;4/000000104;InChI=1S/C11H14N4O/c12-11-13-7-6-9(15-11)10(16)14-8-4-2-1-3-5-8/h1-5,9,15H,6-7,12H2,(H,14,16)/t9-/m0/s1;C11H14N4O;218;0.08;3.28;-2.95;2.22;-150
OC(/C=C/CC1=CC=C2C(=C1)NN=C2)(F)F;4/000000031;InChI=1S/C11H10F2N2O/c12-11(13,16)5-1-2-8-3-4-9-7-14-15-10(9)6-8/h1,3-7,16H,2H2,(H,14,15)/b5-1+;C11H10N2OF2;224;2.41;3.13;-3.55;2.22;-190
NCC1=C2NN=CC2=CC=C1C/C=C/CC;4/000000010;InChI=1S/C13H17N3/c1-2-3-4-5-10-6-7-11-9-15-16-13(11)12(10)8-14/h3-4,6-7,9H,2,5,8,14H2,1H3,(H,15,16)/b4-3+;C13H17N3;215;2.50;3.12;-4.09;13.80;-60
OC1N=CC=CC=1[C@@H](CC(=O)NCC)N;4/000000150;InChI=1S/C10H15N3O2/c1-2-12-9(14)6-8(11)7-4-3-5-13-10(7)15/h3-5,8H,2,6,11H2,1H3,(H,12,14)(H,13,15)/t8-/m1/s1;C10H15N3O2;209;0.07;3.05;-6.14;2.22;-170
OC[C@@H]1C(=CC1)CC1C=CC=C2C=1NN=C2;4/000000089;InChI=1S/C13H14N2O/c16-8-12-5-4-9(12)6-10-2-1-3-11-7-14-15-13(10)11/h1-4,7,12,16H,5-6,8H2,(H,14,15)/t12-/m1/s1;C13H14N2O;214;1.58;3.07;-1.64;2.22;-190
OC1N=CC=CC=1C(=O)C1=NC=C2C(=N1)NC=C2;4/000000125;InChI=1S/C12H8N4O2/c17-9(8-2-1-4-14-12(8)18)11-15-6-7-3-5-13-10(7)16-11/h1-6H,(H,14,18)(H,13,15,16);C12H8N4O2;240;1.32;3.43;-2.61;2.22;-40
OC/C=C(\CC1=CC=C2C(=C1C)NN=C2)/C;4/000000081;InChI=1S/C13H16N2O/c1-9(5-6-16)7-11-3-4-12-8-14-15-13(12)10(11)2/h3-5,8,16H,6-7H2,1-2H3,(H,14,15)/b9-5-;C13H16N2O;216;2.16;3.11;-2.25;2.22;-120
OC(=O)C(=C)C1C=C(C=C2C=1C=NN2)CBr;4/000000100;InChI=1S/C11H9BrN2O2/c1-6(11(15)16)8-2-7(4-12)3-10-9(8)5-13-14-10/h2-3,5H,1,4H2,(H,13,14)(H,15,16);C11H9N2O2Br;281;3.00;3.18;-4.07;2.35;-40
OC(/C=C/CC1=CC=C2C(=C1)NN=C2)(F)F;4/000000032;InChI=1S/C11H10F2N2O/c12-11(13,16)5-1-2-8-3-4-9-7-14-15-10(9)6-8/h1,3-7,16H,2H2,(H,14,15)/b5-1+;C11H10N2OF2;224;2.41;3.33;-3.34;2.22;-190
NC(=O)CCN[C@@H](C1C=CC(=CC=1Br)F)C=C;5/000000001;InChI=1S/C12H14BrFN2O/c1-2-11(16-6-5-12(15)17)9-4-3-8(14)7-10(9)13/h2-4,7,11,16H,1,5-6H2,(H2,15,17)/t11-/m1/s1;C12H14N2OFBr;301;1.79;3.11;-4.82;3.58;-150
C1C(F)=CC(=C(C=1)CCCC(=O)[C@@H](CCC[NH3+])NCN)Br;5/000000003;InChI=1S/C15H23BrFN3O/c16-13-9-12(17)7-6-11(13)3-1-5-15(21)14(20-10-19)4-2-8-18/h6-7,9,14,20H,1-5,8,10,18-19H2/p+1/t14-/m1/s1;C15H24N3OFBr;361;1.89;3.96;-1.91;5.09;-180
OC[C@H](CCCCC1C=CC(=CC=1Br)F)N;5/000000002;InChI=1S/C12H17BrFNO/c13-12-7-10(14)6-5-9(12)3-1-2-4-11(15)8-16/h5-7,11,16H,1-4,8,15H2/t11-/m0/s1;C12H17NOFBr;290;2.66;3.54;-0.09;5.09;-150
C1=CNC=C1C(=O)[C@@H]1C(=O)NC2C1=CC=C(C=2)Cl;5/000000004;InChI=1S/C13H9ClN2O2/c14-8-1-2-9-10(5-8)16-13(18)11(9)12(17)7-3-4-15-6-7/h1-6,11,15H,(H,16,18)/t11-/m1/s1;C13H9N2O2Cl;260;1.40;3.25;-6.58;2.22;-190
C1=C[C@H](C=C(N1)C(=C)CC1=CC(I)=CN=C1N)N;6/000000086;InChI=1S/C13H15IN4/c1-8(12-6-11(15)2-3-17-12)4-9-5-10(14)7-18-13(9)16/h2-3,5-7,11,17H,1,4,15H2,(H2,16,18)/t11-/m1/s1;C13H15N4I;354;2.16;4.10;-7.48;17.10;-170
OC(=O)C1=CC(=CO1)C1=CN(N=N1)C(=O)O;6/000000001;InChI=1S/C8H5N3O5/c12-7(13)6-1-4(3-16-6)5-2-11(8(14)15)10-9-5/h1-3H,(H,12,13)(H,14,15);C8H5N3O5;223;-0.30;3.06;-5.01;22.60;-120
OCNCC[C@@H](C1=CCC1)C1C=C(Cl)C=CC=1Cl;6/000000061;InChI=1S/C14H17Cl2NO/c15-11-4-5-14(16)13(8-11)12(6-7-17-9-18)10-2-1-3-10/h2,4-5,8,12,17-18H,1,3,6-7,9H2/t12-/m0/s1;C14H17NOCl2;285;2.73;3.75;-3.19;14.60;-150
OCNCCC1C=C(Cl)C=CC=1Cl;6/000000012;InChI=1S/C9H11Cl2NO/c10-8-1-2-9(11)7(5-8)3-4-12-6-13/h1-2,5,12-13H,3-4,6H2;C9H11NOCl2;219;2.36;3.04;-2.39;3.58;0
OCNCC[C@@H](C1=CCC1)C1C=C(Cl)C=CC=1Cl;6/000000053;InChI=1S/C14H17Cl2NO/c15-11-4-5-14(16)13(8-11)12(6-7-17-9-18)10-2-1-3-10/h2,4-5,8,12,17-18H,1,3,6-7,9H2/t12-/m0/s1;C14H17NOCl2;285;2.73;3.67;-3.04;14.60;-150
OCNCC[C@@H](C1=CCC1)C1C=C(Cl)C=CC=1Cl;6/000000067;InChI=1S/C14H17Cl2NO/c15-11-4-5-14(16)13(8-11)12(6-7-17-9-18)10-2-1-3-10/h2,4-5,8,12,17-18H,1,3,6-7,9H2/t12-/m0/s1;C14H17NOCl2;285;2.73;3.73;-2.54;14.60;-150
OC(=O)C1=NN=C(N1)CCC1=CC=C(N1)CO;6/000000033;InChI=1S/C10H12N4O3/c15-5-7-2-1-6(11-7)3-4-8-12-9(10(16)17)14-13-8/h1-2,11,15H,3-5H2,(H,16,17)(H,12,13,14);C10H12N4O3;236;0.62;3.20;-6.73;2.22;-60
OC(=O)C1=NN=C(N1)CCN1C(=C)NCC1;6/000000046;InChI=1S/C9H13N5O2/c1-6-10-3-5-14(6)4-2-7-11-8(9(15)16)13-12-7/h10H,1-5H2,(H,15,16)(H,11,12,13);C9H13N5O2;223;1.58;3.25;-4.13;2.35;-40
